updated_at,theme_id,ticker,company,week_end,close,volume
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-03-27,9480,10709000
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-04-03,9400,6898100
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-04-10,10580,10081400
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-04-17,9976,4406100
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-04-24,10015,4655100
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-05-07,11345,10977100
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-05-14,12105,11321600
2026/05/20 15:27,TREND-AI-POWER,5802.T,住友電工,2026-05-20,10570,6825000
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-05-26,16010,695100
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-06-02,16245,770800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-06-09,16310,779900
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-06-16,16275,1031800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-06-23,16330,742100
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-06-30,17025,2132500
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-07-07,17910,1396600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-07-14,18880,1324300
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-07-22,18305,1087600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-07-29,19200,617800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-08-05,18520,993900
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-08-13,20090,1193700
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-08-20,19960,1083300
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-08-27,19040,736100
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-09-03,17880,941000
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-09-10,18135,1417600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-09-18,17650,1000200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-09-26,17465,1141800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-10-03,17455,768200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-10-10,17545,1103800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-10-20,17990,977400
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-10-27,18690,1074200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-11-04,18070,1109500
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-11-11,19740,658500
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-11-18,19190,939900
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-11-26,20095,836600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-12-03,19770,643700
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-12-10,19450,531200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-12-17,19550,880000
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2025-12-24,20155,601700
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-01-05,20250,830600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-01-13,19755,1587600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-01-20,19720,740600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-01-27,19020,989700
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-02-03,19580,1251900
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-02-10,18755,1766700
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-02-18,20200,1008200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-02-26,19700,1320800
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-03-05,19600,1801400
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-03-12,19420,1070300
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-03-19,19370,1240000
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-03-27,19435,2785000
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-04-03,19765,618200
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-04-10,20635,1171300
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-04-17,21315,1520900
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-04-24,21565,825400
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-05-07,24800,3378100
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-05-14,25025,1355600
2026/05/20 15:27,TREND-AI-POWER,6367.T,ダイキン,2026-05-20,23475,607500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-05-26,3603,10239400
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-06-02,3660,9014300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-06-09,3652,7550000
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-06-16,3605,10482800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-06-23,3578,8081800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-06-30,3634,14083400
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-07-07,3614,11508900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-07-14,3638,8353500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-07-22,3637,11853900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-07-29,3807,10294300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-08-05,3743,10109300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-08-13,4004,15129800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-08-20,4104,11868300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-08-27,4067,6868100
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-09-03,3953,15501700
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-09-10,4123,13383900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-09-18,4080,7928900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-09-26,4243,16573800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-10-03,4048,8739100
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-10-10,3991,14126800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-10-20,4084,13999800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-10-27,4099,9695800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-11-04,4150,10856300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-11-11,4198,7353800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-11-18,4359,16167400
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-11-26,4624,18752400
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-12-03,4817,15331700
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-12-10,4860,11349000
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-12-17,4918,12229500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2025-12-24,5096,9496900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-01-05,5183,13477500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-01-13,5415,18501600
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-01-20,5594,11864800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-01-27,5430,11719300
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-02-03,5546,16088500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-02-10,6134,17158600
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-02-18,5878,10065500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-02-26,5890,13354100
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-03-05,5392,23577800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-03-12,5154,16770200
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-03-19,5156,13725700
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-03-27,5246,17031800
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-04-03,5373,7293400
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-04-10,5536,9342000
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-04-17,5598,11391100
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-04-24,5347,7882600
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-05-07,5689,17149500
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-05-14,5675,18642900
2026/05/20 15:27,TREND-RATE-BANK,8316.T,三井住友FG,2026-05-20,5872,15444400
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-05-26,5795,2929200
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-06-02,6175,4162600
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-06-09,6225,2935900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-06-16,5920,2910800
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-06-23,5809,2797600
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-06-30,6111,5203600
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-07-07,5835,2314500
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-07-14,5792,2472100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-07-22,5895,3383300
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-07-29,5988,2670100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-08-05,6085,3536200
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-08-13,6512,6423400
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-08-20,6480,3839800
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-08-27,6385,3523300
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-09-03,6293,4241900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-09-10,6520,3675900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-09-18,6365,3265800
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-09-26,6276,5270100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-10-03,6150,5801500
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-10-10,6328,4571300
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-10-20,6101,3889200
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-10-27,6018,3415000
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-11-04,5717,6839200
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-11-11,5803,2889100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-11-18,5800,5947000
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-11-26,5554,6557900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-12-03,5479,4607800
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-12-10,5580,3926600
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-12-17,5836,4139000
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2025-12-24,5798,3608900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-01-05,5911,4528100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-01-13,6036,6517300
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-01-20,5984,4394600
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-01-27,5638,5362100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-02-03,5950,5922700
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-02-10,6262,6636800
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-02-18,6478,6159200
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-02-26,6481,6525300
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-03-05,6192,7626700
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-03-12,5878,5666100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-03-19,6032,7465900
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-03-27,7511,12118700
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-04-03,7243,3548000
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-04-10,7095,6839400
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-04-17,6933,7249700
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-04-24,7176,5287100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-05-07,7210,8016100
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-05-14,7362,3937400
2026/05/20 15:27,TREND-RATE-BANK,8766.T,東京海上HD,2026-05-20,7847,6507200
2026/05/20 15:27,TREND-YEN-RESOURCE,8001.T,伊藤忠商事,2025-05-26,1494.8,8463500
2026/05/20 15:27,TREND-YEN-RESOURCE,8001.T,伊藤忠商事,2025-06-02,1531.4,12557000
